id,code,service,usedInTrip,brand,model,productionYear,floorHeight,passengersDoors
145831,1082,006-05,3211993,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145821,1072,006-12,3197573,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,006-07,3216446,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
441,1037,006-13,3197592,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145760,1070,006-17,3197598,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145754,1064,006-08,3211890,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
453,1041,006-63,3197600,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3197604,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
141537,1052,006-09,3212336,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145824,1075,006-10,3214371,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
267,1001,006-64,3197619,Alstom Konstal,NGd99,1999,Pojazd częściowo niskopodłogowy,5
444,1038,006-21,3215352,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
141560,1167,006-20,3197624,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
145743,1058,006-01,3220888,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
426,1032,006-02,3212427,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145821,1072,006-12,3216386,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
441,1037,006-13,3218515,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
410,1013,006-23,3216132,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
405,1018,006-03,3219135,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145831,1082,006-05,3211995,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,006-07,3218209,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145754,1064,006-08,3211892,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141560,1167,006-20,3221044,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
141537,1052,006-09,3212338,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
444,1038,006-21,3215354,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145824,1075,006-10,3214373,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,006-01,3221526,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
441,1037,006-13,3218517,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
426,1032,006-02,3212429,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3219137,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145831,1082,006-05,3211997,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,006-07,3218211,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145754,1064,006-08,3211894,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141537,1052,006-09,3212340,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145824,1075,006-10,3214375,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,006-01,3221528,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
141560,1167,006-70,3197641,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
426,1032,006-02,3212431,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145821,1072,006-71,3197647,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
405,1018,006-03,3219139,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
444,1038,006-72,3197653,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145831,1082,006-05,3211999,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
270,1004,006-73,3197657,Alstom Konstal,NGd99,2000,Pojazd częściowo niskopodłogowy,5
145834,1085,006-07,3218213,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
267,1001,006-37,3197662,Alstom Konstal,NGd99,1999,Pojazd częściowo niskopodłogowy,5
145759,1069,006-04,3197671,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145754,1064,006-08,3211896,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141537,1052,006-09,3212342,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
141569,1176,006-06,3197678,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
453,1041,006-39,3219129,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145824,1075,006-10,3214377,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145830,1081,006-40,3197690,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
421,1027,006-11,3225847,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145743,1058,006-01,3221530,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
426,1032,006-02,3212433,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3219141,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145759,1069,006-04,3225427,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,006-05,3212001,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
322,1113,006-06,3226509,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
145834,1085,006-07,3218215,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
267,1001,006-37,3225313,Alstom Konstal,NGd99,1999,Pojazd częściowo niskopodłogowy,5
145754,1064,006-08,3211898,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141537,1052,006-09,3212344,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
453,1041,006-39,3225972,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145824,1075,006-10,3214379,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145830,1081,006-40,3226166,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
421,1027,006-11,3225849,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145743,1058,006-01,3221532,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
426,1032,006-02,3212435,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3219143,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
271,1006,006-24,3197704,Bombardier,NGT6-2,2007,Pojazd częściowo niskopodłogowy,5
145759,1069,006-04,3225429,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,006-05,3212003,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141568,1175,006-06,3226679,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
267,1001,006-37,3225315,Alstom Konstal,NGd99,1999,Pojazd częściowo niskopodłogowy,5
145834,1085,006-07,3218217,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145754,1064,006-08,3211900,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141537,1052,006-09,3212346,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
421,1027,006-11,3225851,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145824,1075,006-10,3214381,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,006-01,3221534,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
405,1018,006-03,3219145,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145759,1069,006-04,3225431,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,006-05,3212005,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,006-07,3218219,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145754,1064,006-08,3211902,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141537,1052,006-09,3212348,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145824,1075,006-10,3214383,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,006-01,3221536,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
405,1018,006-03,3219147,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145754,1064,006-05,3228413,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
415,1021,006-08,3242676,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145825,1076,006-09,3228444,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,006-02,3228461,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145756,1066,006-10,3242617,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
423,1029,006-62,3228490,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
410,1013,006-60,3228494,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
502,1152,006-21,3228500,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
453,1041,006-61,3228505,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145821,1072,006-23,3228510,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145754,1064,006-05,3243061,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-12,3228514,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
424,1030,006-07,3248626,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
141563,1170,006-13,3228533,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
145820,1071,006-17,3228539,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
415,1021,006-08,3243306,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
412,1016,006-63,3228541,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
407,1011,006-03,3228545,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145825,1076,006-09,3243833,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145756,1066,006-10,3245469,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141560,1167,006-64,3251739,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
394,1122,006-20,3228565,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1980,Pojazd częściowo niskopodłogowy,10
502,1152,006-21,3246963,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
421,1027,006-01,3252092,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145824,1075,006-02,3243866,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-12,3248497,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
141563,1170,006-13,3249437,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
145821,1072,006-23,3247473,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
407,1011,006-03,3249535,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145754,1064,006-05,3243063,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
424,1030,006-07,3248628,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
415,1021,006-08,3243308,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
394,1122,006-20,3251531,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1980,Pojazd częściowo niskopodłogowy,10
145825,1076,006-09,3243835,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
502,1152,006-21,3246965,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
145756,1066,006-10,3245471,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
421,1027,006-01,3252094,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
141563,1170,006-13,3249439,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
145824,1075,006-02,3243868,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
407,1011,006-03,3249537,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145754,1064,006-05,3243065,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
424,1030,006-07,3248630,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
415,1021,006-08,3243310,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145825,1076,006-09,3243837,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145756,1066,006-10,3245473,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
421,1027,006-01,3252096,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
267,1001,006-70,3228582,Alstom Konstal,NGd99,1999,Pojazd częściowo niskopodłogowy,5
145824,1075,006-02,3243870,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,006-71,3228588,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
407,1011,006-03,3249539,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
141563,1170,006-72,3228594,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
145754,1064,006-05,3243067,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145821,1072,006-73,3228598,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
424,1030,006-07,3248632,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
141560,1167,006-37,3255806,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
415,1021,006-08,3243312,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
423,1029,006-04,3228612,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
394,1122,006-74,3228608,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1980,Pojazd częściowo niskopodłogowy,10
145825,1076,006-09,3243839,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
412,1016,006-06,3251811,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
410,1013,006-39,3228626,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145756,1066,006-10,3245475,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141536,1051,006-40,3228631,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
141539,1054,006-11,3256949,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
141566,1173,006-01,3257108,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
145824,1075,006-02,3243872,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
407,1011,006-03,3249541,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
423,1029,006-04,3256145,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145754,1064,006-05,3243069,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
412,1016,006-06,3256172,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
424,1030,006-07,3248634,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
141560,1167,006-37,3255808,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
415,1021,006-08,3243314,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145825,1076,006-09,3243841,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
410,1013,006-39,3256790,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145756,1066,006-10,3245477,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141536,1051,006-40,3256966,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
141539,1054,006-11,3256951,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
421,1027,006-01,3257453,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145824,1075,006-02,3243874,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
407,1011,006-03,3249543,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
423,1029,006-04,3256147,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145754,1064,006-05,3243071,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
412,1016,006-06,3256174,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
141560,1167,006-37,3255810,Waggonfabrik  Uerdingen  A.G.,N8C-MF18,1981,Pojazd częściowo niskopodłogowy,10
424,1030,006-07,3248636,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
415,1021,006-08,3243316,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145825,1076,006-09,3243843,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141539,1054,006-11,3256953,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145756,1066,006-10,3245479,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
421,1027,006-01,3257455,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
407,1011,006-03,3249545,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
423,1029,006-04,3256149,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145754,1064,006-05,3243073,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
424,1030,006-07,3248638,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
415,1021,006-08,3243318,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145825,1076,006-09,3243845,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145756,1066,006-10,3245481,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
421,1027,006-01,3257457,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
407,1011,006-03,3249547,Pesa  Bydgoszcz  S.A.,120NaG,2010,Pojazd niskopodłogowy,6
145760,1070,006-05,3259203,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
441,1037,006-07,3268892,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145830,1081,006-01,3259233,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
419,1025,006-08,3259248,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3259262,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
422,1028,006-02,3269006,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145760,1070,006-05,3269260,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
489,1024,006-06,3259292,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
443,1033,006-04,3259306,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
441,1037,006-07,3269505,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
419,1025,006-08,3271080,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145830,1081,006-01,3270409,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
422,1028,006-02,3273063,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3272687,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
443,1033,006-04,3274476,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145760,1070,006-05,3269262,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
489,1024,006-06,3274299,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
441,1037,006-07,3269507,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
419,1025,006-08,3271082,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145830,1081,006-01,3270411,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
422,1028,006-02,3273065,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3272689,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
443,1033,006-04,3274478,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145760,1070,006-05,3269264,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
489,1024,006-06,3274301,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
441,1037,006-07,3269509,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
419,1025,006-08,3271084,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145830,1081,006-01,3270413,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
422,1028,006-02,3273067,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3272691,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
443,1033,006-04,3274480,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145760,1070,006-05,3269266,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
489,1024,006-06,3274303,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
441,1037,006-07,3269511,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
419,1025,006-08,3271086,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145830,1081,006-01,3270415,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
422,1028,006-02,3273069,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3272693,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
443,1033,006-04,3274482,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145760,1070,006-05,3269268,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
489,1024,006-06,3274305,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
441,1037,006-07,3269513,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
419,1025,006-08,3271088,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145830,1081,006-01,3270417,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
422,1028,006-02,3273071,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3272695,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
443,1033,006-04,3274484,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145760,1070,006-05,3269270,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
489,1024,006-06,3274307,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
441,1037,006-07,3269515,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
419,1025,006-08,3271090,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145830,1081,006-01,3270419,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
422,1028,006-02,3273073,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
405,1018,006-03,3272697,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
145760,1070,006-05,3269272,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
443,1033,006-04,3274486,Pesa  Bydgoszcz  S.A.,120NaG,2011,Pojazd niskopodłogowy,6
